,X,Y,area,perimeter,roi,image,category,Brep,Trep,group,chemistry,path_decon,path_raw,expected,1,2,3,4
549,16.48,114.491,201.153,54.645,5,61,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_16_decon/roi_5.tif,merged/shyam04/w4/16/roi_5.tif,66,41,66,65,56
550,37.847,114.975,141.191,46.45,6,61,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_16_decon/roi_6.tif,merged/shyam04/w4/16/roi_6.tif,66,28,63,62,56
551,43.62,7.612,187.282,51.94,1,62,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_17_decon/roi_1.tif,merged/shyam04/w4/17/roi_1.tif,66,27,62,63,31
552,120.67399999999999,16.101,238.424,59.732,2,62,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_17_decon/roi_2.tif,merged/shyam04/w4/17/roi_2.tif,66,26,65,65,58
553,39.293,58.732,199.303,55.518,3,62,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_17_decon/roi_3.tif,merged/shyam04/w4/17/roi_3.tif,66,17,60,57,44
554,56.196999999999996,124.318,190.768,54.111999999999995,5,62,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_17_decon/roi_5.tif,merged/shyam04/w4/17/roi_5.tif,66,32,66,65,55
555,79.641,23.436999999999998,169.5,51.106,2,63,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_18_decon/roi_2.tif,merged/shyam04/w4/18/roi_2.tif,66,19,65,64,33
556,76.669,47.327,190.483,52.733000000000004,3,63,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_18_decon/roi_3.tif,merged/shyam04/w4/18/roi_3.tif,66,39,65,65,61
557,20.56,113.60700000000001,191.266,55.75,5,63,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_18_decon/roi_5.tif,merged/shyam04/w4/18/roi_5.tif,66,13,54,55,31
558,108.705,17.375,148.019,46.568999999999996,1,64,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_19_decon/roi_1.tif,merged/shyam04/w4/19/roi_1.tif,66,24,61,62,57
559,20.315,43.901,203.07299999999998,55.49100000000001,3,64,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_19_decon/roi_3.tif,merged/shyam04/w4/19/roi_3.tif,66,28,59,66,58
560,103.787,74.995,125.756,43.277,4,64,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_19_decon/roi_4.tif,merged/shyam04/w4/19/roi_4.tif,66,39,65,64,63
561,25.166999999999998,11.432,164.66299999999998,48.648999999999994,1,65,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_20_decon/roi_1.tif,merged/shyam04/w4/20/roi_1.tif,66,25,66,59,59
562,124.46799999999999,18.027,231.31099999999998,57.286,2,65,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_20_decon/roi_2.tif,merged/shyam04/w4/20/roi_2.tif,66,17,63,62,59
563,15.169,99.87799999999999,179.672,49.872,5,65,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_20_decon/roi_5.tif,merged/shyam04/w4/20/roi_5.tif,66,30,66,66,58
564,77.85300000000001,124.742,210.968,55.647,6,65,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_20_decon/roi_6.tif,merged/shyam04/w4/20/roi_6.tif,66,31,63,65,63
565,33.963,14.245999999999999,273.704,62.997,1,66,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_21_decon/roi_1.tif,merged/shyam04/w4/21/roi_1.tif,66,22,57,63,62
566,73.892,24.969,179.81400000000002,51.913999999999994,2,66,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_21_decon/roi_2.tif,merged/shyam04/w4/21/roi_2.tif,66,20,61,64,61
567,106.206,36.133,208.692,54.581,3,66,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_21_decon/roi_3.tif,merged/shyam04/w4/21/roi_3.tif,66,20,56,61,62
568,125.56700000000001,81.712,218.579,55.426,4,66,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_21_decon/roi_4.tif,merged/shyam04/w4/21/roi_4.tif,66,24,63,66,66
569,17.557000000000002,100.98100000000001,164.023,48.74,5,66,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_21_decon/roi_5.tif,merged/shyam04/w4/21/roi_5.tif,66,21,57,65,63
570,122.583,69.018,180.952,51.784,3,67,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_22_decon/roi_3.tif,merged/shyam04/w4/22/roi_3.tif,66,32,64,66,56
571,46.86,96.42200000000001,189.274,52.63,4,67,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_22_decon/roi_4.tif,merged/shyam04/w4/22/roi_4.tif,66,30,65,63,58
572,18.688,35.077,237.00099999999998,58.977,1,68,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_23_decon/roi_1.tif,merged/shyam04/w4/23/roi_1.tif,66,29,65,65,40
573,102.399,51.813,190.128,52.641000000000005,3,68,shyam04_w4,shyam04,w4,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w4_36plex_5k_23_decon/roi_3.tif,merged/shyam04/w4/23/roi_3.tif,66,33,66,65,51
574,29.171999999999997,18.601,212.106,55.086999999999996,1,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_1.tif,merged/shyam04/w5/01/roi_1.tif,66,14,58,58,44
575,84.365,20.283,163.668,48.648999999999994,2,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_2.tif,merged/shyam04/w5/01/roi_2.tif,66,13,57,60,46
576,120.184,23.266,183.015,51.262,3,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_3.tif,merged/shyam04/w5/01/roi_3.tif,66,18,59,62,52
577,13.745999999999999,54.026,133.58,44.122,4,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_4.tif,merged/shyam04/w5/01/roi_4.tif,66,19,57,57,49
578,84.90899999999999,67.109,148.731,45.943999999999996,5,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_5.tif,merged/shyam04/w5/01/roi_5.tif,66,17,64,64,59
579,118.445,76.631,188.918,52.668,6,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_6.tif,merged/shyam04/w5/01/roi_6.tif,66,21,59,61,54
580,47.239,99.586,180.09799999999998,51.159,8,69,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_1_decon/roi_8.tif,merged/shyam04/w5/01/roi_8.tif,66,23,58,61,59
581,7.504,16.417,152.785,46.854,1,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_1.tif,merged/shyam04/w5/02/roi_1.tif,66,16,54,57,57
582,92.141,34.714,185.149,52.135,2,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_2.tif,merged/shyam04/w5/02/roi_2.tif,66,15,52,56,55
583,129.68200000000002,42.218,172.203,49.548,3,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_3.tif,merged/shyam04/w5/02/roi_3.tif,66,16,53,57,52
584,49.913000000000004,43.016000000000005,146.668,45.917,4,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_4.tif,merged/shyam04/w5/02/roi_4.tif,66,22,52,53,53
585,11.362,66.467,170.99400000000003,49.586000000000006,5,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_5.tif,merged/shyam04/w5/02/roi_5.tif,66,20,52,57,57
586,112.648,69.432,166.157,48.74,7,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_6.tif,merged/shyam04/w5/02/roi_7.tif,66,19,53,61,59
587,85.46,69.484,120.99,42.118,6,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_7.tif,merged/shyam04/w5/02/roi_6.tif,66,17,57,57,52
588,90.725,88.23,152.145,46.385,9,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_9.tif,merged/shyam04/w5/02/roi_9.tif,66,23,61,59,56
589,33.446,93.741,194.46599999999998,52.485,10,70,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_2_decon/roi_10.tif,merged/shyam04/w5/02/roi_10.tif,66,18,53,56,59
590,59.328,13.722999999999999,152.429,46.644,2,71,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_3_decon/roi_2.tif,merged/shyam04/w5/03/roi_2.tif,66,16,57,59,51
591,32.023,72.553,196.52900000000002,53.735,3,71,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_3_decon/roi_3.tif,merged/shyam04/w5/03/roi_3.tif,66,22,63,63,58
592,9.82,103.432,292.482,64.33800000000001,5,71,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_3_decon/roi_5.tif,merged/shyam04/w5/03/roi_5.tif,66,36,66,66,64
593,27.7,133.356,103.777,39.09,7,71,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_3_decon/roi_7.tif,merged/shyam04/w5/03/roi_7.tif,66,18,53,50,46
594,70.475,14.31,170.14,49.963,1,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_1.tif,merged/shyam04/w5/04/roi_1.tif,66,14,57,64,61
595,96.897,44.331,206.985,54.802,2,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_2.tif,merged/shyam04/w5/04/roi_2.tif,66,16,58,61,56
596,14.167,54.604,211.893,54.645,3,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_3.tif,merged/shyam04/w5/04/roi_3.tif,66,13,56,54,48
597,67.38,83.48100000000001,252.65,59.953,4,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_4.tif,merged/shyam04/w5/04/roi_4.tif,66,34,64,65,65
598,23.316999999999997,91.178,156.412,47.29600000000001,5,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_5.tif,merged/shyam04/w5/04/roi_5.tif,66,23,59,60,62
599,111.147,111.01899999999999,226.47400000000002,56.623000000000005,6,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_6.tif,merged/shyam04/w5/04/roi_6.tif,66,28,59,65,54
600,125.819,118.037,172.91400000000002,51.849,7,72,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_4_decon/roi_7.tif,merged/shyam04/w5/04/roi_7.tif,66,21,59,63,59
601,82.25200000000001,44.31,164.94799999999998,48.74,2,73,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_5_decon/roi_2.tif,merged/shyam04/w5/05/roi_2.tif,66,13,61,64,46
602,118.81299999999999,98.102,202.86,54.527,4,73,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_5_decon/roi_4.tif,merged/shyam04/w5/05/roi_4.tif,66,24,61,61,60
603,52.931999999999995,98.571,142.685,45.54,5,73,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_5_decon/roi_5.tif,merged/shyam04/w5/05/roi_5.tif,66,30,65,65,61
604,56.336000000000006,115.226,121.488,42.586999999999996,6,73,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_5_decon/roi_6.tif,merged/shyam04/w5/05/roi_6.tif,66,23,61,61,49
605,37.231,129.789,165.16099999999997,49.651,7,73,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_5_decon/roi_7.tif,merged/shyam04/w5/05/roi_7.tif,66,31,65,65,42
606,123.852,110.426,160.467,47.803000000000004,8,74,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_6_decon/roi_8.tif,merged/shyam04/w5/06/roi_8.tif,66,21,54,29,2
607,82.925,111.29,185.22,52.226000000000006,9,74,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_6_decon/roi_9.tif,merged/shyam04/w5/06/roi_9.tif,66,19,58,34,7
608,30.846,126.249,156.626,47.544,10,74,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_6_decon/roi_10.tif,merged/shyam04/w5/06/roi_10.tif,66,20,48,30,4
609,19.697,25.191,140.835,45.318999999999996,1,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_1.tif,merged/shyam04/w5/07/roi_1.tif,66,21,49,55,50
610,48.398,26.232,168.22,51.967,2,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_2.tif,merged/shyam04/w5/07/roi_2.tif,66,13,55,60,51
611,71.23899999999999,27.848000000000003,142.25799999999998,46.202,3,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_3.tif,merged/shyam04/w5/07/roi_3.tif,66,21,51,57,40
612,124.82600000000001,30.249000000000002,193.115,54.672,4,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_4.tif,merged/shyam04/w5/07/roi_4.tif,66,16,58,61,27
613,91.21700000000001,33.119,183.584,53.018,5,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_5.tif,merged/shyam04/w5/07/roi_5.tif,66,15,54,64,35
614,104.029,53.843999999999994,172.203,50.938,7,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_7.tif,merged/shyam04/w5/07/roi_7.tif,66,23,59,64,50
615,56.081,71.126,173.05700000000002,51.003,8,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_8.tif,merged/shyam04/w5/07/roi_8.tif,66,32,54,65,63
616,73.822,83.027,153.781,48.077,9,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_9.tif,merged/shyam04/w5/07/roi_9.tif,66,24,57,65,45
617,127.32600000000001,105.71600000000001,161.391,48.805,10,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_10.tif,merged/shyam04/w5/07/roi_10.tif,66,27,59,64,51
618,70.639,109.84,154.065,48.023999999999994,11,75,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_7_decon/roi_11.tif,merged/shyam04/w5/07/roi_11.tif,66,25,61,63,61
619,107.04,103.98,211.324,55.711999999999996,5,76,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_8_decon/roi_5.tif,merged/shyam04/w5/08/roi_5.tif,66,25,41,10,6
620,16.38,109.416,227.968,57.221000000000004,6,76,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_8_decon/roi_6.tif,merged/shyam04/w5/08/roi_6.tif,66,25,55,16,5
621,63.023999999999994,120.289,300.306,65.545,7,76,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_8_decon/roi_7.tif,merged/shyam04/w5/08/roi_7.tif,66,43,66,35,15
622,109.596,12.589,229.74599999999998,58.6,1,77,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_9_decon/roi_1.tif,merged/shyam04/w5/09/roi_1.tif,66,16,55,60,53
623,94.28299999999999,28.348000000000003,165.588,49.623999999999995,2,77,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_9_decon/roi_2.tif,merged/shyam04/w5/09/roi_2.tif,66,16,53,57,51
624,32.533,59.122,174.62099999999998,50.001000000000005,3,77,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_9_decon/roi_3.tif,merged/shyam04/w5/09/roi_3.tif,66,28,60,63,61
625,126.37899999999999,89.40899999999999,172.843,49.052,4,77,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_9_decon/roi_4.tif,merged/shyam04/w5/09/roi_4.tif,66,20,60,65,61
626,65.743,13.077,278.612,63.66,1,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_1.tif,merged/shyam04/w5/10/roi_1.tif,66,30,52,33,16
627,122.18700000000001,15.309000000000001,206.91400000000002,55.27,2,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_2.tif,merged/shyam04/w5/10/roi_2.tif,66,18,38,25,10
628,30.943,35.062,316.23900000000003,69.096,3,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_3.tif,merged/shyam04/w5/10/roi_3.tif,66,31,64,41,38
629,108.057,36.718,109.18299999999999,40.507,5,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_4.tif,merged/shyam04/w5/10/roi_5.tif,66,18,29,22,16
630,91.454,49.995,145.032,45.254,6,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_5.tif,merged/shyam04/w5/10/roi_6.tif,66,18,42,22,20
631,48.646,60.18899999999999,214.454,57.625,7,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_6.tif,merged/shyam04/w5/10/roi_7.tif,66,13,21,9,7
632,100.87299999999999,73.28,235.65,58.858999999999995,8,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_7.tif,merged/shyam04/w5/10/roi_8.tif,66,27,61,47,27
633,112.075,83.962,127.036,44.225,9,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_8.tif,merged/shyam04/w5/10/roi_9.tif,66,27,42,19,19
634,69.757,87.91,170.283,49.872,10,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_9.tif,merged/shyam04/w5/10/roi_10.tif,66,29,60,46,32
635,18.617,93.755,161.463,49.07899999999999,11,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_10.tif,merged/shyam04/w5/10/roi_11.tif,66,21,55,33,16
636,115.494,115.2,159.613,49.3,12,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_11.tif,merged/shyam04/w5/10/roi_12.tif,66,28,40,22,21
637,26.583000000000002,128.317,189.132,53.293,13,78,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_10_decon/roi_12.tif,merged/shyam04/w5/10/roi_13.tif,66,29,45,30,26
638,66.233,13.614,160.894,49.456,2,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_1.tif,merged/shyam04/w5/11/roi_2.tif,66,20,62,61,57
639,32.303000000000004,41.544,151.291,49.586000000000006,3,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_2.tif,merged/shyam04/w5/11/roi_3.tif,66,23,55,65,63
640,45.349,51.762,114.66,40.518,4,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_3.tif,merged/shyam04/w5/11/roi_4.tif,66,23,62,64,59
641,74.921,53.138999999999996,114.162,40.48,5,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_4.tif,merged/shyam04/w5/11/roi_5.tif,66,30,58,59,57
642,90.191,66.749,217.085,56.531000000000006,6,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_5.tif,merged/shyam04/w5/11/roi_6.tif,66,31,63,65,60
643,96.48299999999999,123.132,302.725,64.66199999999999,7,79,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_11_decon/roi_6.tif,merged/shyam04/w5/11/roi_7.tif,66,44,66,66,54
644,42.292,12.120999999999999,300.093,64.441,1,80,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_12_decon/roi_1.tif,merged/shyam04/w5/12/roi_1.tif,66,27,64,63,40
645,95.471,26.694000000000003,195.747,53.293,2,80,shyam04_w5,shyam04,w5,36plex-1K eLIT,JEB,../041019_PGP1_FISSEQ_shyam_decon/detect_w4_w5/w5_36plex_5k_12_decon/roi_2.tif,merged/shyam04/w5/12/roi_2.tif,66,18,59,56,55
